model,short,query_id,qlang,first_gold_idx,n_blockers,same_lang_blockers,sl_blocker_share,sl_confusion,rank1
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4627347-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025004786-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024063632-A1_en_q_en,en,11,11,2,0.18181818181818182,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206783-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010991-A_en_q_en,en,100,100,98,0.98,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006977-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008400-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025132390-A1_de_q_de,de,56,56,9,0.16071428571428573,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204766-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025098664-A1_de_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4627583-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630558-A2_zh_q_zh,zh,100,100,2,0.02,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010573-A_es_q_es,es,59,59,10,0.1694915254237288,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025210917-A1_fr_q_fr,fr,6,6,6,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025150394-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005728-A_en_q_en,en,90,90,17,0.18888888888888888,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025177605-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006958-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4551675-A1_de_q_de,de,100,100,26,0.26,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4627325-A1_fr_q_fr,fr,4,4,4,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025208050-A2_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202994-A1_fr_q_fr,fr,34,34,30,0.8823529411764706,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006551-A_en_q_en,en,3,3,2,0.6666666666666666,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2005069422-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025194610-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025001644-A_zh_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025216492-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025216629-A1_fr_q_fr,fr,100,100,92,0.92,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005081-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025205506-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025132391-A1_de_q_de,de,90,90,24,0.26666666666666666,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025205634-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025120243-A1_es_q_es,es,75,75,29,0.38666666666666666,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201672-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008970-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025009075-A_zh_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025210445-A1_fr_q_fr,fr,100,100,97,0.97,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206090-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006643-A_en_q_en,en,6,6,1,0.16666666666666666,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010190-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4577789-A1_zh_q_zh,zh,100,100,1,0.01,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204469-A1_en_q_en,en,2,2,1,0.5,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204469-A1_en_q_de,de,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204469-A1_fr_q_fr,fr,100,100,87,0.87,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204469-A1_en_q_es,es,100,100,28,0.28,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204469-A1_zh_q_zh,zh,28,28,1,0.03571428571428571,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010085-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010085-A_en_q_de,de,5,5,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010085-A_en_q_fr,fr,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010085-A_es_q_es,es,100,100,56,0.56,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010085-A_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005421-A_en_q_en,en,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005421-A_en_q_de,de,3,3,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005421-A_en_q_fr,fr,3,3,2,0.6666666666666666,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005421-A_es_q_es,es,19,19,15,0.7894736842105263,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005421-A_en_q_zh,zh,3,3,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025002688-A_en_q_en,en,100,100,12,0.12,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025002688-A_en_q_de,de,100,100,34,0.34,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025002688-A_en_q_fr,fr,100,100,94,0.94,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025002688-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025002688-A_en_q_zh,zh,100,100,13,0.13,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211147-A1_en_q_en,en,100,100,25,0.25,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211147-A1_en_q_de,de,100,100,32,0.32,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211147-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211147-A1_en_q_es,es,16,16,1,0.0625,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211147-A1_en_q_zh,zh,100,100,2,0.02,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187712-A8_en_q_en,en,12,12,9,0.75,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187712-A8_en_q_de,de,23,23,11,0.4782608695652174,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187712-A8_fr_q_fr,fr,100,100,96,0.96,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187712-A8_en_q_es,es,100,100,12,0.12,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187712-A8_en_q_zh,zh,100,100,8,0.08,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630253-A1_en_q_en,en,25,25,15,0.6,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630253-A1_en_q_de,de,81,81,10,0.12345679012345678,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630253-A1_fr_q_fr,fr,100,100,86,0.86,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630253-A1_en_q_es,es,96,96,11,0.11458333333333333,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630253-A1_zh_q_zh,zh,100,100,8,0.08,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025007798-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206382-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025009144-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206195-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024128938-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025007510-A_es_q_es,es,4,4,2,0.5,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025172752-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024245507-A9_en_q_en,en,11,11,2,0.18181818181818182,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024245507-A9_de_q_de,de,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024245507-A9_fr_q_fr,fr,100,100,98,0.98,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024245507-A9_en_q_es,es,2,2,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024245507-A9_en_q_zh,zh,3,3,1,0.3333333333333333,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630245-A1_zh_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025192625-A1_en_q_en,en,4,4,3,0.75,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025192625-A1_en_q_de,de,95,95,26,0.2736842105263158,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025192625-A1_fr_q_fr,fr,44,44,43,0.9772727272727273,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025192625-A1_en_q_es,es,100,100,13,0.13,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025192625-A1_zh_q_zh,zh,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006818-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025007695-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187736-A8_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025203012-A1_en_q_es,es,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626837-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202104-A1_zh_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626928-A2_fr_q_fr,fr,2,2,1,0.5,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008327-A_en_q_en,en,100,100,29,0.29,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634127-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024058685-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024089298-A9_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010028-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202253-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025009821-A_es_q_es,es,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006624-A_en_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025003345-A_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024259508-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630051-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010268-A_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025212655-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025205978-A1_en_q_en,en,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206105-A1_zh_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633669-A2_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025021351-A1_en_q_zh,zh,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187706-A8_fr_q_fr,fr,81,81,76,0.9382716049382716,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4623104-A1_zh_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025164232-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206823-A1_en_q_de,de,69,69,20,0.2898550724637681,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626944-A1_en_q_de,de,100,100,19,0.19,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626879-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626874-A1_en_q_zh,zh,16,16,3,0.1875,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008798-A_en_q_fr,fr,60,60,55,0.9166666666666666,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005939-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025204745-A1_en_q_zh,zh,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025217208-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025205163-A1_en_q_en,en,51,51,29,0.5686274509803921,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025186172-A8_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025188156-A8_en_q_de,de,22,22,1,0.045454545454545456,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025009759-A_en_q_fr,fr,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025189017-A8_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,CR-20250096-A_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025169953-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006319-A_en_q_de,de,87,87,38,0.4367816091954023,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025004974-A_en_q_fr,fr,3,3,1,0.3333333333333333,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025170405-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025208198-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025054647-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025210166-A1_en_q_de,de,100,100,3,0.03,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211178-A1_en_q_es,es,3,3,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025004012-A_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025206949-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025007614-A_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025146513-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025211949-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626831-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025186644-A8_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025192587-A1_en_q_de,de,100,100,55,0.55,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633779-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2022098263-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025215251-A1_en_q_es,es,4,4,2,0.5,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4493405-A1_en_q_zh,zh,5,5,1,0.2,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025103555-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626386-A1_en_q_de,de,4,4,1,0.25,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010613-A_en_q_de,de,10,10,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626547-A1_en_q_de,de,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626593-A1_en_q_de,de,5,5,1,0.2,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025207414-A1_en_q_es,es,4,4,2,0.5,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005049-A_en_q_zh,zh,10,10,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024246082-A3_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025180718-A1_en_q_es,es,5,5,2,0.4,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006336-A_en_q_de,de,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202347-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010373-A_en_q_zh,zh,100,100,24,0.24,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025200075-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025189151-A8_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025007174-A_en_q_de,de,2,2,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010619-A_en_q_de,de,2,2,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4532651-A1_en_q_es,es,15,15,4,0.26666666666666666,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025173342-A1_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024019637-A1_en_q_de,de,2,2,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008968-A_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202625-A1_en_q_de,de,18,18,9,0.5,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025187661-A8_en_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025101062-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025150711-A1_en_q_de,de,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025207828-A1_en_q_zh,zh,100,100,6,0.06,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025203197-A1_en_q_zh,zh,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634141-A2_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633971-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025197272-A1_en_q_en,en,2,2,1,0.5,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025189168-A8_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008124-A_es_q_es,es,40,40,14,0.35,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025007669-A_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025195675-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2022005333-A1_en_q_en,en,2,2,2,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005748-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025002923-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025010611-A_es_q_es,es,28,28,3,0.10714285714285714,1.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025217553-A1_fr_q_fr,fr,100,100,79,0.79,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025186530-A8_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4627050-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025008249-A_en_q_en,en,1,1,0,0.0,0.0,foreign
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025184858-A8_fr_q_fr,fr,2,2,2,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025004649-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,ES-1320636-U_en_q_en,en,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006800-A_en_q_en,en,1,1,1,1.0,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626866-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025006721-A_en_q_en,en,11,11,6,0.5454545454545454,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2024073831-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025200966-A1_fr_q_fr,fr,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,MX-2025005215-A_es_q_es,es,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025080163-A1_fr_q_fr,fr,21,21,20,0.9523809523809523,1.0,same
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025200089-A1_en_q_en,en,0,0,0,,0.0,gold
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025073021-A1_en_q_en,en,0,0,0,,0.0,gold
